DP;Departamento;MPIO;Municipio;Superficie;PopTot;Rural;Region;depa_nombre;muni_nombre;nombre_prestador;nit_prestador;clase_prestador;ese;naturaleza_juridica;caracter_territorial;nivel_atencion;nombre_sede_prestador;FECHA_RENOVACION_CICLO;FECHA_ULTIMA_ACREDITACION;fecha_vencimiento_acreditacion;fecha_generacion_este_reporte;field15;field16;field17;field18;field19;field20;field21;field22;field23;field24;field25;field26;field27;field28;field29;field30;field31;field32;field33;field34;field35;C�digo Municipio;Municipio:1;C�digo Departamento;Departamento:1;Actividades primarias *;Actividades secundarias **;Actividades terciarias ***;Valor agregado;Peso relativo municipal en el valor agregado departamental (%)
5;Antioquia;5819;TOLEDO;111.7279881;5296;0.601;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54820;TOLEDO;54;Norte De Santander;93.14182874;14.77130401;104.0558942;211.9690269;0.9
5;Antioquia;5837;TURBO;2712.664238;135464;0.554;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5837;TURBO;5;Antioquia;1432.36919;173.6167847;2142.831993;3748.817968;1.8
5;Antioquia;5842;URAMITA;262.7300022;7329;0.633;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5842;URAMITA;5;Antioquia;99.27000312;8.334074807;71.73743157;179.3415095;0.1
5;Antioquia;5847;URRAO;2390.403917;32366;0.418;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5847;URRAO;5;Antioquia;704.3726328;54.31573221;363.8869816;1122.575347;0.5
5;Antioquia;5854;VALDIVIA;514.7229664;14823;0.673;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5854;VALDIVIA;5;Antioquia;28.9207076;10.36444034;169.0416148;208.3267627;0.1
5;Antioquia;5856;VALPARAISO;124.8458806;6966;0.383;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5856;VALPARAISO;5;Antioquia;233.9810416;14.85673864;94.68272199;343.5205023;0.2
5;Antioquia;5856;VALPARAISO;124.8458806;6966;0.383;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18860;VALPARAISO;18;Caqueta;28.97148358;5.946453039;62.99308338;97.91102;1.7
5;Antioquia;5858;VEGACHI;509.4802515;12644;0.264;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5858;VEGACHI;5;Antioquia;214.5782421;9.470093471;153.5496339;377.5979694;0.2
5;Antioquia;5861;VENECIA;130.1463183;12407;0.503;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5861;VENECIA;5;Antioquia;149.7190578;16.82876329;198.3029387;364.8507599;0.2
5;Antioquia;5861;VENECIA;130.1463183;12407;0.503;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25506;VENECIA;25;Cundinamarca;245.759089;16.36134233;43.47747708;305.5979084;0.3
5;Antioquia;5873;VIGIA DEL FUERTE;1511.326061;9827;0.604;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5873;VIGIA DEL FUERTE;5;Antioquia;31.59679347;5.605265333;97.04635223;134.248411;0.1
5;Antioquia;5885;YALI;475.2326923;8152;0.476;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5885;YALI;5;Antioquia;23.78135545;5.747848459;87.03608206;116.565286;0.1
5;Antioquia;5887;YARUMAL;757.6912169;44770;0.255;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5887;YARUMAL;5;Antioquia;137.9376219;224.5615803;587.4491418;949.948344;0.5
5;Antioquia;5890;YOLOMBO;1070.55994;24178;0.649;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5890;YOLOMBO;5;Antioquia;219.0580062;22.32222779;247.9565914;489.3368254;0.2
5;Antioquia;5893;YONDO;1985.592088;20870;0.441;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5893;YONDO;5;Antioquia;978.4249384;17.16500227;240.9600017;1236.549942;0.6
5;Antioquia;5895;ZARAGOZA;1277.442561;26392;0.491;Region Eje Cafetero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5895;ZARAGOZA;5;Antioquia;182.1121024;18.27418694;289.4232423;489.8095316;0.2
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.;800194798;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;ORGANIZACION CLINICA BONNADONA PREVENIR S.A.S.;20250223;20201127;20250526;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;Fundacion Javeriana de Servicios Medico Odontologicos Interuniversitarios Carlos Marquez Villegas-Javesalud;830018305;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;JAVESALUD ALLIANZ BARRANQUILLA;20260518;20221018;20261017;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL SAS SEDE VILLA COUNTRY;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL SAS PRINCIPAL;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL SAS CENTRO MEDICO CONTINENTAL;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL SAS MURILLO;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL S.A.S SEDE VILLA SANTOS;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL S.A.S SEDE CARIBE;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTA S.A.S SEDE CALLE 79;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;LABORATORIO CLINICO CONTINENTAL SAS;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;LABORATORIO CLINICO CONTINENTAL CALLE 84;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;SALUD SOCIAL SAS;802023344;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;SALUD SOCIAL S.A.S.;20271109;20240410;20280409;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;SALUD SOCIAL SAS;802023344;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;SALUD SOCIAL PAD;20271109;20240410;20280409;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;SALUD SOCIAL SAS;802023344;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;SALUD SOCIAL CENTRO VIVIR;20271109;20240410;20280409;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;CLINICA DEL CARIBE S.A.;890100275;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;IPS CLINICA DEL CARIBE;20280516;20241016;20281015;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8001;BARRANQUILLA;161.8725614;1342818;0;Region Caribe;Barranquilla;BARRANQUILLA;CLINICA DEL CARIBE S.A.;890100275;Instituciones Prestadoras de Servicios de Salud - IPS;NO;Privada;;;CLINICA DEL CARIBE S.A. Servicios Ambulatorios;20280516;20241016;20281015;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8001;BARRANQUILLA;8;Atlantico;6.29832752;8751.922522;31984.55737;40742.77822;64.1
8;Atlantico;8078;BARANOA;118.3118959;70200;0.167;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8078;BARANOA;8;Atlantico;109.1574347;360.8189073;635.9674158;1105.943758;1.7
8;Atlantico;8137;CAMPO DE LA CRUZ;92.2694351;25218;0.135;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8137;CAMPO DE LA CRUZ;8;Atlantico;11.98364654;11.50394551;205.4876394;228.9752314;0.4
8;Atlantico;8141;CANDELARIA;147.6500906;17839;0.279;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8141;CANDELARIA;8;Atlantico;13.85528814;8.620842559;151.7483532;174.2244839;0.3
8;Atlantico;8141;CANDELARIA;147.6500906;17839;0.279;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76130;CANDELARIA;76;Valle Del Cauca;783.4442494;1475.51615;1778.025219;4036.985618;2.9
8;Atlantico;8296;GALAPA;90.79769003;69022;0.071;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8296;GALAPA;8;Atlantico;49.68290477;778.9075127;826.8840965;1655.474514;2.6
8;Atlantico;8372;JUAN DE ACOSTA;162.3371012;23730;0.367;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8372;JUAN DE ACOSTA;8;Atlantico;8.708215031;13.49549769;257.6799876;279.8837003;0.4
8;Atlantico;8421;LURUACO;204.3511088;31388;0.486;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8421;LURUACO;8;Atlantico;52.54033814;21.97489201;258.2093962;332.7246264;0.5
8;Atlantico;8433;MALAMBO;103.4440765;144883;0.067;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8433;MALAMBO;8;Atlantico;99.92511795;1303.188295;1610.683616;3013.797029;4.7
8;Atlantico;8436;MANATI;194.0607972;22014;0.121;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8436;MANATI;8;Atlantico;18.11401205;11.39046002;206.0772338;235.5817059;0.4
8;Atlantico;8520;PALMAR DE VARELA;90.93224675;32573;0.039;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8520;PALMAR DE VARELA;8;Atlantico;30.5600323;309.8081128;255.9421693;596.3103144;0.9
8;Atlantico;8549;PIOJO;240.4012555;7374;0.565;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8549;PIOJO;8;Atlantico;15.33304914;4.135826804;65.92201653;85.39089247;0.1
8;Atlantico;8558;POLONUEVO;79.57553737;20317;0.166;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8558;POLONUEVO;8;Atlantico;111.6470622;13.59630567;166.990419;292.2337869;0.5
8;Atlantico;8560;PONEDERA;194.7581071;26872;0.423;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8560;PONEDERA;8;Atlantico;41.13492273;13.80014196;228.0621772;282.9972418;0.4
8;Atlantico;8573;PUERTO COLOMBIA;73.70969519;55835;0.123;Region Caribe;Atlantico;PUERTO COLOMBIA;LABORATORIO CLINICO CONTINENTAL S.A.S;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;LABORATORIO CLINICO CONTINENTAL S.A.S SEDE VILLA CAMPESTRE;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;8573;PUERTO COLOMBIA;8;Atlantico;8.910686927;71.71875018;856.2228846;936.8523217;1.5
8;Atlantico;8573;PUERTO COLOMBIA;73.70969519;55835;0.123;Region Caribe;Atlantico;PUERTO COLOMBIA;LABORATORIO CLINICO CONTINENTAL S.A.S;800132674;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;LABORATORIO CLINICO CONTINENTAL S.A.S SEDE VILLA CAMPESTRE;20270128;20230629;20270629;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;94884;PUERTO COLOMBIA;94;Guainia;0.017184986;1.851290742;16.33956639;18.20804212;3.4
8;Atlantico;8606;REPELON;335.8536688;29193;0.323;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8606;REPELON;8;Atlantico;64.36116345;16.40962612;261.8182792;342.5890688;0.5
8;Atlantico;8634;SABANAGRANDE;43.52208568;36547;0.046;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8634;SABANAGRANDE;8;Atlantico;63.97407012;53.9891649;346.1947264;464.1579614;0.7
8;Atlantico;8638;SABANALARGA;429.8174417;104983;0.249;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5628;SABANALARGA;5;Antioquia;25.06760601;6.424098227;95.78804582;127.2797501;0.1
8;Atlantico;8638;SABANALARGA;429.8174417;104983;0.249;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8638;SABANALARGA;8;Atlantico;297.9398077;53.54198192;936.3851944;1287.866984;2
8;Atlantico;8638;SABANALARGA;429.8174417;104983;0.249;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85300;SABANALARGA;85;Casanare;10.30785819;2.873593142;59.33059364;72.51204497;0.3
8;Atlantico;8675;SANTA LUCIA;55.15370207;18054;0.141;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8675;SANTA LUCIA;8;Atlantico;9.340159552;7.963157748;140.0831974;157.3865147;0.2
8;Atlantico;8685;SANTO TOMAS;66.13080784;33555;0.055;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8685;SANTO TOMAS;8;Atlantico;56.97829608;19.56206137;330.2603754;406.8007328;0.6
8;Atlantico;8758;SOLEDAD;59.35943292;686339;0.001;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8758;SOLEDAD;8;Atlantico;4.892120618;1549.270796;8924.280674;10478.44359;16.5
8;Atlantico;8770;SUAN;41.27226566;13274;0.064;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8770;SUAN;8;Atlantico;6.65905788;6.326043447;114.2014824;127.1865837;0.2
8;Atlantico;8832;TUBARA;199.2753496;19362;0.492;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8832;TUBARA;8;Atlantico;10.79241024;12.01592187;195.1109956;217.9193278;0.3
8;Atlantico;8849;USIACURI;96.89637492;13779;0.066;Region Caribe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8849;USIACURI;8;Atlantico;25.33282523;6.689119196;101.154049;133.1759935;0.2
